"","bandno","date","bodreg","site","sex","urb.score","urbanization","mass","tarsus","wing","pvol","pvol.tars","nestid","B2","H1","FWHM","S1U","bodycond","julian","year"
"117","187321058",2021-05-01,"rc","Field Station","Female",2.13746,"urban",159,33.88,"118",9.16057037037037,0.27038283265556,"46",2.75600549509284,642.75,208.5,0.16513819632385,-0.662123544133344,120,2021
"118","187321058",2021-05-01,"rr","Field Station","Female",2.13746,"urban",159,33.88,"118",9.16057037037037,0.27038283265556,"46",3.35857241516557,630.5,235.5,0.134912035678868,-0.662123544133344,120,2021
"119","187321058",2021-05-01,"th","Field Station","Female",2.13746,"urban",159,33.88,"118",9.16057037037037,0.27038283265556,"46",3.68460254695936,577.25,206.5,0.212289593537095,-0.662123544133344,120,2021
"120","187321127",2021-05-01,"ba","Field Station","Male",2.13746,"urban",202,35.32,"127",22.7116518518519,0.643025250618682,"46",4.98730923416438,585.333333333333,198.166666666667,0.23390019036437,0.536852711251858,120,2021
"121","187321127",2021-05-01,"be","Field Station","Male",2.13746,"urban",202,35.32,"127",22.7116518518519,0.643025250618682,"46",4.34042573874128,642.4,296,0.21146848115253,0.536852711251858,120,2021
"122","187321127",2021-05-01,"lc","Field Station","Male",2.13746,"urban",202,35.32,"127",22.7116518518519,0.643025250618682,"46",4.40990458976364,642.75,160.5,0.21684188463958,0.536852711251858,120,2021
"123","187321127",2021-05-01,"rc","Field Station","Male",2.13746,"urban",202,35.32,"127",22.7116518518519,0.643025250618682,"46",8.06166037410587,651,132,0.227801313268548,0.536852711251858,120,2021
"124","187321127",2021-05-01,"rr","Field Station","Male",2.13746,"urban",202,35.32,"127",22.7116518518519,0.643025250618682,"46",8.1738882536851,623,201.25,0.212333838322957,0.536852711251858,120,2021
"125","187321127",2021-05-01,"th","Field Station","Male",2.13746,"urban",202,35.32,"127",22.7116518518519,0.643025250618682,"46",6.41124522497028,570.6,206.8,0.252935439689435,0.536852711251858,120,2021
"126","187321060",2021-05-07,"ba","Cattle Farm","Female",-2.29657,"rural",183,32.6,"120",8.02150140740741,0.246058325380595,"49",5.99987599709807,634.714285714286,302.571428571429,0.195449889781408,-2.07664842484858,126,2021
"127","187321060",2021-05-07,"be","Cattle Farm","Female",-2.29657,"rural",183,32.6,"120",8.02150140740741,0.246058325380595,"49",3.15559932843572,633,259,0.150301036871612,-2.07664842484858,126,2021
"128","187321060",2021-05-07,"lc","Cattle Farm","Female",-2.29657,"rural",183,32.6,"120",8.02150140740741,0.246058325380595,"49",6.36703498156355,530.5,224.5,0.145785325204935,-2.07664842484858,126,2021
"129","187321060",2021-05-07,"rr","Cattle Farm","Female",-2.29657,"rural",183,32.6,"120",8.02150140740741,0.246058325380595,"49",5.98552871702541,641.666666666667,222.666666666667,0.163141836442185,-2.07664842484858,126,2021
"130","187321060",2021-05-07,"th","Cattle Farm","Female",-2.29657,"rural",183,32.6,"120",8.02150140740741,0.246058325380595,"49",1.48967903753457,658.5,124,0.254950578266566,-2.07664842484858,126,2021
"131","187321070",2021-04-28,"ba","Cattle Farm","Male",-2.29657,"rural",212,36.47,"129",10.2125466666667,0.280025957407915,"49",4.20885839096271,609,283.142857142857,0.210304946307685,1.63080067762051,117,2021
"132","187321070",2021-04-28,"be","Cattle Farm","Male",-2.29657,"rural",212,36.47,"129",10.2125466666667,0.280025957407915,"49",4.2533642248851,631.75,287.5,0.182571180133777,1.63080067762051,117,2021
"133","187321070",2021-04-28,"lc","Cattle Farm","Male",-2.29657,"rural",212,36.47,"129",10.2125466666667,0.280025957407915,"49",3.43328361052557,636.666666666667,245,0.192737075850395,1.63080067762051,117,2021
"134","187321070",2021-04-28,"rc","Cattle Farm","Male",-2.29657,"rural",212,36.47,"129",10.2125466666667,0.280025957407915,"49",5.24466280192772,636,273,0.191371978696698,1.63080067762051,117,2021
"135","187321070",2021-04-28,"rr","Cattle Farm","Male",-2.29657,"rural",212,36.47,"129",10.2125466666667,0.280025957407915,"49",3.86903078527484,641.333333333333,252.666666666667,0.160569975907257,1.63080067762051,117,2021
"136","187321070",2021-04-28,"th","Cattle Farm","Male",-2.29657,"rural",212,36.47,"129",10.2125466666667,0.280025957407915,"49",4.31847762929479,641,115.666666666667,0.235850010557611,1.63080067762051,117,2021
"137","187321062",2021-04-29,"ba","Cattle Farm","Female",-2.29657,"rural",192,35.78,"122",7.12104533333333,0.199023066890255,"51",3.74038416613976,579.833333333333,296.666666666667,0.201110074893427,1.05290474488321,118,2021
"138","187321062",2021-04-29,"be","Cattle Farm","Female",-2.29657,"rural",192,35.78,"122",7.12104533333333,0.199023066890255,"51",3.47066292334641,637.5,184.5,0.163271073605205,1.05290474488321,118,2021
"139","187321062",2021-04-29,"lc","Cattle Farm","Female",-2.29657,"rural",192,35.78,"122",7.12104533333333,0.199023066890255,"51",4.1779857599371,642,231.333333333333,0.196059752647852,1.05290474488321,118,2021
"140","187321062",2021-04-29,"rc","Cattle Farm","Female",-2.29657,"rural",192,35.78,"122",7.12104533333333,0.199023066890255,"51",2.4782417767227,645.666666666667,163.166666666667,0.135141637703646,1.05290474488321,118,2021
"141","187321062",2021-04-29,"rr","Cattle Farm","Female",-2.29657,"rural",192,35.78,"122",7.12104533333333,0.199023066890255,"51",3.55605609407385,630.25,209,0.110137843608034,1.05290474488321,118,2021
"142","187321062",2021-04-29,"th","Cattle Farm","Female",-2.29657,"rural",192,35.78,"122",7.12104533333333,0.199023066890255,"51",2.74810856627986,637.4,157.6,0.224917713333957,1.05290474488321,118,2021
"143","187321135",2021-05-07,"ba","Cattle Farm","Male",-2.29657,"rural",206,36.45,"128",12.9720282222222,0.355885547934766,"51",4.6462888037763,614.6,236.2,0.214325478649078,1.64443189779932,126,2021
"144","187321135",2021-05-07,"be","Cattle Farm","Male",-2.29657,"rural",206,36.45,"128",12.9720282222222,0.355885547934766,"51",2.82624677292847,627.166666666667,301.5,0.170241743485325,1.64443189779932,126,2021
"145","187321135",2021-05-07,"lc","Cattle Farm","Male",-2.29657,"rural",206,36.45,"128",12.9720282222222,0.355885547934766,"51",4.49405902759632,641.5,236.5,0.205843831252967,1.64443189779932,126,2021
"146","187321135",2021-05-07,"rc","Cattle Farm","Male",-2.29657,"rural",206,36.45,"128",12.9720282222222,0.355885547934766,"51",4.93854939725512,600.5,266.166666666667,0.217305891129992,1.64443189779932,126,2021
"147","187321135",2021-05-07,"rr","Cattle Farm","Male",-2.29657,"rural",206,36.45,"128",12.9720282222222,0.355885547934766,"51",3.48478638865562,624,248.666666666667,0.0961644078810924,1.64443189779932,126,2021
"148","187321135",2021-05-07,"th","Cattle Farm","Male",-2.29657,"rural",206,36.45,"128",12.9720282222222,0.355885547934766,"51",4.8631408559253,622.2,127,0.238452888581059,1.64443189779932,126,2021
"149","187321063",2021-04-29,"ba","Cattle Farm","Female",-2.29657,"rural",192,33.95,"130",10.07265,0.296690721649485,"52",6.48516449037036,579.333333333333,246.666666666667,0.234448028540398,-0.777095255116791,118,2021
"150","187321063",2021-04-29,"be","Cattle Farm","Female",-2.29657,"rural",192,33.95,"130",10.07265,0.296690721649485,"52",3.42126099339154,615.666666666667,247.222222222222,0.162956055816332,-0.777095255116791,118,2021
"151","187321063",2021-04-29,"lc","Cattle Farm","Female",-2.29657,"rural",192,33.95,"130",10.07265,0.296690721649485,"52",4.87657051908657,641,152.5,0.199466513602683,-0.777095255116791,118,2021
"152","187321063",2021-04-29,"rc","Cattle Farm","Female",-2.29657,"rural",192,33.95,"130",10.07265,0.296690721649485,"52",4.53177266168985,634,191.2,0.210817549680751,-0.777095255116791,118,2021
"153","187321063",2021-04-29,"rr","Cattle Farm","Female",-2.29657,"rural",192,33.95,"130",10.07265,0.296690721649485,"52",2.9975007254544,632,190,0.101660906914691,-0.777095255116791,118,2021
"154","187321063",2021-04-29,"th","Cattle Farm","Female",-2.29657,"rural",192,33.95,"130",10.07265,0.296690721649485,"52",3.05754787465279,635.8,272.4,0.173484682814525,-0.777095255116791,118,2021
"155","187321071",2021-04-28,"ba","Cattle Farm","Male",-2.29657,"rural",188,35.15,"129",8.86000888888889,0.252062841789158,"53",5.5380800893818,585.285714285714,172.714285714286,0.221256262938209,0.445325558335743,117,2021
"156","187321071",2021-04-28,"be","Cattle Farm","Male",-2.29657,"rural",188,35.15,"129",8.86000888888889,0.252062841789158,"53",6.44251715927644,633.714285714286,276.571428571429,0.193588773677967,0.445325558335743,117,2021
"157","187321071",2021-04-28,"lc","Cattle Farm","Male",-2.29657,"rural",188,35.15,"129",8.86000888888889,0.252062841789158,"53",7.01364262390067,632,153,0.217394025864437,0.445325558335743,117,2021
"158","187321071",2021-04-28,"rc","Cattle Farm","Male",-2.29657,"rural",188,35.15,"129",8.86000888888889,0.252062841789158,"53",3.82517372968409,603.666666666667,214.5,0.190694007260278,0.445325558335743,117,2021
"159","187321071",2021-04-28,"rr","Cattle Farm","Male",-2.29657,"rural",188,35.15,"129",8.86000888888889,0.252062841789158,"53",4.81524189729021,629.5,283.5,0.187800619785185,0.445325558335743,117,2021
"160","187321071",2021-04-28,"th","Cattle Farm","Male",-2.29657,"rural",188,35.15,"129",8.86000888888889,0.252062841789158,"53",4.24975784775925,611,136,0.259487917386618,0.445325558335743,117,2021
"161","187321064",2021-05-07,"ba","Cattle Farm","Female",-2.29657,"rural",192,36.02,"121",14.3772074814815,0.399145127192712,"53",5.80955347502381,590.333333333333,175.666666666667,0.227673926249178,1.29290474488321,126,2021
"162","187321064",2021-05-07,"be","Cattle Farm","Female",-2.29657,"rural",192,36.02,"121",14.3772074814815,0.399145127192712,"53",4.15051392420178,630.75,231.125,0.171675505459557,1.29290474488321,126,2021
"163","187321064",2021-05-07,"lc","Cattle Farm","Female",-2.29657,"rural",192,36.02,"121",14.3772074814815,0.399145127192712,"53",7.12245575790999,634,169.8,0.217641285490341,1.29290474488321,126,2021
"164","187321064",2021-05-07,"rc","Cattle Farm","Female",-2.29657,"rural",192,36.02,"121",14.3772074814815,0.399145127192712,"53",6.07034673020637,630.75,220.5,0.230657743886773,1.29290474488321,126,2021
"165","187321064",2021-05-07,"rr","Cattle Farm","Female",-2.29657,"rural",192,36.02,"121",14.3772074814815,0.399145127192712,"53",5.81876087184587,634.666666666667,163.333333333333,0.183396796149935,1.29290474488321,126,2021
"166","187321064",2021-05-07,"th","Cattle Farm","Female",-2.29657,"rural",192,36.02,"121",14.3772074814815,0.399145127192712,"53",2.57982045164309,638.333333333333,145.666666666667,0.20239483905977,1.29290474488321,126,2021
"167","187321068",2021-04-27,"ba","Cattle Farm","Female",-2.29657,"rural",192,34.17,"119",9.99199937037037,0.292420233256376,"54",6.70410477969949,610,234.166666666667,0.212103955956186,-0.557095255116793,116,2021
"168","187321068",2021-04-27,"be","Cattle Farm","Female",-2.29657,"rural",192,34.17,"119",9.99199937037037,0.292420233256376,"54",4.09350525770283,613.75,341.75,0.192344555124246,-0.557095255116793,116,2021
"169","187321068",2021-04-27,"lc","Cattle Farm","Female",-2.29657,"rural",192,34.17,"119",9.99199937037037,0.292420233256376,"54",3.61497605816287,644,197.4,0.194127454759418,-0.557095255116793,116,2021
"170","187321068",2021-04-27,"rc","Cattle Farm","Female",-2.29657,"rural",192,34.17,"119",9.99199937037037,0.292420233256376,"54",4.24055235976858,502.4,133.8,0.185369673721728,-0.557095255116793,116,2021
"171","187321068",2021-04-27,"rr","Cattle Farm","Female",-2.29657,"rural",192,34.17,"119",9.99199937037037,0.292420233256376,"54",4.27597737330195,632.5,222.5,0.123442675826622,-0.557095255116793,116,2021
"172","187321068",2021-04-27,"th","Cattle Farm","Female",-2.29657,"rural",192,34.17,"119",9.99199937037037,0.292420233256376,"54",4.78468421015085,630.5,156.833333333333,0.224158486297982,-0.557095255116793,116,2021
"173","187321069",2021-04-27,"ba","Cattle Farm","Female",-2.29657,"rural",198,34.8,"119",5.33622222222222,0.153339719029374,"55",3.79674189050595,596.8,244.2,0.216948134582121,0.0392735247043941,116,2021
"174","187321069",2021-04-27,"be","Cattle Farm","Female",-2.29657,"rural",198,34.8,"119",5.33622222222222,0.153339719029374,"55",4.26823919855276,609.625,327.375,0.20256125194918,0.0392735247043941,116,2021
"175","187321069",2021-04-27,"lc","Cattle Farm","Female",-2.29657,"rural",198,34.8,"119",5.33622222222222,0.153339719029374,"55",4.34366210299293,642.666666666667,173.666666666667,0.179190970159767,0.0392735247043941,116,2021
"176","187321069",2021-04-27,"rc","Cattle Farm","Female",-2.29657,"rural",198,34.8,"119",5.33622222222222,0.153339719029374,"55",3.79504563266979,631,216.2,0.190839226330551,0.0392735247043941,116,2021
"177","187321069",2021-04-27,"rr","Cattle Farm","Female",-2.29657,"rural",198,34.8,"119",5.33622222222222,0.153339719029374,"55",3.77046094133709,639,191.666666666667,0.140161601260909,0.0392735247043941,116,2021
"178","187321069",2021-04-27,"th","Cattle Farm","Female",-2.29657,"rural",198,34.8,"119",5.33622222222222,0.153339719029374,"55",3.29617027502386,619.714285714286,271.714285714286,0.149462847605286,0.0392735247043941,116,2021
"179","187321066",2021-04-26,"ba","Cattle Farm","Male",-2.29657,"rural",1,35.79,"124",11.5438122222222,0.322542951165751,"55",7.1828584474982,591.6,197.4,0.236696693150574,2.13349858724195,115,2021
"180","187321066",2021-04-26,"be","Cattle Farm","Male",-2.29657,"rural",1,35.79,"124",11.5438122222222,0.322542951165751,"55",1.86129055734588,640,372,0.218896560241468,2.13349858724195,115,2021
"181","187321066",2021-04-26,"lc","Cattle Farm","Male",-2.29657,"rural",1,35.79,"124",11.5438122222222,0.322542951165751,"55",6.62799005863293,629.75,193.75,0.208872597530607,2.13349858724195,115,2021
"182","187321066",2021-04-26,"rc","Cattle Farm","Male",-2.29657,"rural",1,35.79,"124",11.5438122222222,0.322542951165751,"55",7.55101214709658,650,57,0.234299915857696,2.13349858724195,115,2021
"183","187321066",2021-04-26,"rr","Cattle Farm","Male",-2.29657,"rural",1,35.79,"124",11.5438122222222,0.322542951165751,"55",2.9287763820889,622.666666666667,216.666666666667,0.150990244355192,2.13349858724195,115,2021
"184","187321066",2021-04-26,"th","Cattle Farm","Male",-2.29657,"rural",1,35.79,"124",11.5438122222222,0.322542951165751,"55",4.75269785251496,571.5,84.5,0.285629030470746,2.13349858724195,115,2021
"185","187321067",2021-04-26,"ba","Cattle Farm","Female",-2.29657,"rural",203,35.8,"126",11.6829275555556,0.326338758535071,"56",5.76183315493217,582,282.6,0.22296278958561,1.01124750788872,115,2021
"186","187321067",2021-04-26,"be","Cattle Farm","Female",-2.29657,"rural",203,35.8,"126",11.6829275555556,0.326338758535071,"56",3.95063463635628,628.777777777778,257.222222222222,0.166158355326501,1.01124750788872,115,2021
"187","187321067",2021-04-26,"lc","Cattle Farm","Female",-2.29657,"rural",203,35.8,"126",11.6829275555556,0.326338758535071,"56",4.09450315933371,635,134,0.160693159886726,1.01124750788872,115,2021
"188","187321067",2021-04-26,"rc","Cattle Farm","Female",-2.29657,"rural",203,35.8,"126",11.6829275555556,0.326338758535071,"56",7.14644034211695,640.8,186,0.187826543539652,1.01124750788872,115,2021
"189","187321067",2021-04-26,"rr","Cattle Farm","Female",-2.29657,"rural",203,35.8,"126",11.6829275555556,0.326338758535071,"56",4.52368295096961,638,187.666666666667,0.179432009304912,1.01124750788872,115,2021
"190","187321067",2021-04-26,"th","Cattle Farm","Female",-2.29657,"rural",203,35.8,"126",11.6829275555556,0.326338758535071,"56",7.92046810720475,626.75,298.5,0.177414630040621,1.01124750788872,115,2021
"191","187321126",2021-05-02,"ba","Cattle Farm","Male",-2.29657,"rural",200,33.77,"135",6.28741066666667,0.186183318527293,"57",3.09641123384996,584.5,221,0.21662112497768,-1.00193688202187,121,2021
"192","187321126",2021-05-02,"be","Cattle Farm","Male",-2.29657,"rural",200,33.77,"135",6.28741066666667,0.186183318527293,"57",3.57920223625756,594.5,289,0.197431630689174,-1.00193688202187,121,2021
"193","187321126",2021-05-02,"lc","Cattle Farm","Male",-2.29657,"rural",200,33.77,"135",6.28741066666667,0.186183318527293,"57",3.58654313693017,625.125,270.5,0.184561339475977,-1.00193688202187,121,2021
"194","187321126",2021-05-02,"rc","Cattle Farm","Male",-2.29657,"rural",200,33.77,"135",6.28741066666667,0.186183318527293,"57",3.7774291114614,642.6,248.8,0.201007267557354,-1.00193688202187,121,2021
"195","187321126",2021-05-02,"rr","Cattle Farm","Male",-2.29657,"rural",200,33.77,"135",6.28741066666667,0.186183318527293,"57",7.24480744631593,638.75,205.75,0.233808656737753,-1.00193688202187,121,2021
"196","187321126",2021-05-02,"th","Cattle Farm","Male",-2.29657,"rural",200,33.77,"135",6.28741066666667,0.186183318527293,"57",3.55145344815062,634.5,194,0.212519182952876,-1.00193688202187,121,2021
"197","187321100",2021-05-01,"ba","Cattle Farm","Male",-2.29657,"rural",198,34.53,"123",7.46029511111111,0.216052566206519,"57",2.73773001855604,598.5,229,0.165324271143247,-0.230726475295602,120,2021
"198","187321100",2021-05-01,"be","Cattle Farm","Male",-2.29657,"rural",198,34.53,"123",7.46029511111111,0.216052566206519,"57",3.68967100074853,629.4,232.6,0.215917579487236,-0.230726475295602,120,2021
"199","187321100",2021-05-01,"lc","Cattle Farm","Male",-2.29657,"rural",198,34.53,"123",7.46029511111111,0.216052566206519,"57",4.09429124665476,633.666666666667,167.333333333333,0.181406568929352,-0.230726475295602,120,2021
"200","187321100",2021-05-01,"rc","Cattle Farm","Male",-2.29657,"rural",198,34.53,"123",7.46029511111111,0.216052566206519,"57",4.17053519365422,647.5,163.5,0.198463810590192,-0.230726475295602,120,2021
"201","187321100",2021-05-01,"rr","Cattle Farm","Male",-2.29657,"rural",198,34.53,"123",7.46029511111111,0.216052566206519,"57",3.26397309448112,619,286.666666666667,0.123092229639431,-0.230726475295602,120,2021
"202","187321100",2021-05-01,"th","Cattle Farm","Male",-2.29657,"rural",198,34.53,"123",7.46029511111111,0.216052566206519,"57",2.2330364583939,605.25,351,0.192397532310089,-0.230726475295602,120,2021
"203","187321051",2021-05-02,"ba","Cattle Farm","Female",-2.29657,"rural",195,33.97,"123",11.8591394444444,0.349106253884146,"57",4.86380370753409,600.333333333333,165.666666666667,0.212114109743035,-0.7739108652062,121,2021
"204","187321051",2021-05-02,"be","Cattle Farm","Female",-2.29657,"rural",195,33.97,"123",11.8591394444444,0.349106253884146,"57",5.77594617946145,635.5,184.75,0.195468372310286,-0.7739108652062,121,2021
"205","187321051",2021-05-02,"lc","Cattle Farm","Female",-2.29657,"rural",195,33.97,"123",11.8591394444444,0.349106253884146,"57",4.13656428837651,644.2,198.4,0.172604460903225,-0.7739108652062,121,2021
"206","187321051",2021-05-02,"rc","Cattle Farm","Female",-2.29657,"rural",195,33.97,"123",11.8591394444444,0.349106253884146,"57",3.59519590261081,641,247.5,0.206535398830435,-0.7739108652062,121,2021
"207","187321051",2021-05-02,"rr","Cattle Farm","Female",-2.29657,"rural",195,33.97,"123",11.8591394444444,0.349106253884146,"57",4.15439784831701,612.666666666667,301.333333333333,0.15371753697497,-0.7739108652062,121,2021
"208","187321051",2021-05-02,"th","Cattle Farm","Female",-2.29657,"rural",195,33.97,"123",11.8591394444444,0.349106253884146,"57",3.79563042891778,640,254,0.202726207595694,-0.7739108652062,121,2021
"209","187321053",2021-04-30,"ba","Cattle Farm","Female",-2.29657,"rural",188,35.11,"125",10.82851,0.308416690401595,"60",4.78879734992483,627.4,230.8,0.179838110895152,0.405325558335744,119,2021
"210","187321053",2021-04-30,"be","Cattle Farm","Female",-2.29657,"rural",188,35.11,"125",10.82851,0.308416690401595,"60",5.13974141742137,632,308,0.136888648056142,0.405325558335744,119,2021
"211","187321053",2021-04-30,"lc","Cattle Farm","Female",-2.29657,"rural",188,35.11,"125",10.82851,0.308416690401595,"60",4.85524939110712,639,153.5,0.180727264227317,0.405325558335744,119,2021
"212","187321053",2021-04-30,"rc","Cattle Farm","Female",-2.29657,"rural",188,35.11,"125",10.82851,0.308416690401595,"60",5.45188095885643,636,172,0.19951525136687,0.405325558335744,119,2021
"213","187321053",2021-04-30,"th","Cattle Farm","Female",-2.29657,"rural",188,35.11,"125",10.82851,0.308416690401595,"60",4.11835539791176,632.888888888889,239,0.190089570621189,0.405325558335744,119,2021
"214","187321099",2021-05-01,"ba","Cattle Farm","Male",-2.29657,"rural",204,35.06,"128",11.6109874074074,0.331174769178762,"60",6.56502487547891,602.4,130.4,0.241822310958605,0.265642304525591,120,2021
"215","187321099",2021-05-01,"be","Cattle Farm","Male",-2.29657,"rural",204,35.06,"128",11.6109874074074,0.331174769178762,"60",4.08387897010153,626.6,225.4,0.202127148343564,0.265642304525591,120,2021
"216","187321099",2021-05-01,"lc","Cattle Farm","Male",-2.29657,"rural",204,35.06,"128",11.6109874074074,0.331174769178762,"60",3.8340543137295,603,184.166666666667,0.184441365224351,0.265642304525591,120,2021
"217","187321099",2021-05-01,"rc","Cattle Farm","Male",-2.29657,"rural",204,35.06,"128",11.6109874074074,0.331174769178762,"60",4.84189498863113,650.75,119.25,0.226630862371604,0.265642304525591,120,2021
"218","187321099",2021-05-01,"rr","Cattle Farm","Male",-2.29657,"rural",204,35.06,"128",11.6109874074074,0.331174769178762,"60",3.72804864330484,631,284.333333333333,0.166077179332882,0.265642304525591,120,2021
"219","187321099",2021-05-01,"th","Cattle Farm","Male",-2.29657,"rural",204,35.06,"128",11.6109874074074,0.331174769178762,"60",4.64064056432841,608.571428571429,193.285714285714,0.233959148005148,0.265642304525591,120,2021
"220","187321052",2021-05-08,"ba","Cattle Farm","Female",-2.29657,"rural",204,37.62,"129",8.32279703703704,0.221233307736232,"61",5.35915195073717,594.285714285714,180,0.219300953096396,2.82564230452559,127,2021
"221","187321052",2021-05-08,"be","Cattle Farm","Female",-2.29657,"rural",204,37.62,"129",8.32279703703704,0.221233307736232,"61",3.25373557954418,616.75,239.75,0.16918732346736,2.82564230452559,127,2021
"222","187321052",2021-05-08,"lc","Cattle Farm","Female",-2.29657,"rural",204,37.62,"129",8.32279703703704,0.221233307736232,"61",3.21238542152438,632.5,193,0.169794013937009,2.82564230452559,127,2021
"223","187321052",2021-05-08,"th","Cattle Farm","Female",-2.29657,"rural",204,37.62,"129",8.32279703703704,0.221233307736232,"61",3.15328708662365,635.111111111111,195.333333333333,0.206858439982743,2.82564230452559,127,2021
"224","187321143",2021-05-09,"ba","Cattle Farm","Female",-2.29657,"rural",198,36.71,"127",15.6991822222222,0.427654105753806,"64",4.2828865721213,602.5,187.375,0.200367686011502,1.9492735247044,128,2021
"225","187321143",2021-05-09,"be","Cattle Farm","Female",-2.29657,"rural",198,36.71,"127",15.6991822222222,0.427654105753806,"64",4.01858587608317,632.25,228.75,0.175839192229738,1.9492735247044,128,2021
"226","187321143",2021-05-09,"lc","Cattle Farm","Female",-2.29657,"rural",198,36.71,"127",15.6991822222222,0.427654105753806,"64",4.76811046774667,642.333333333333,176.333333333333,0.182111474323771,1.9492735247044,128,2021
"227","187321143",2021-05-09,"rc","Cattle Farm","Female",-2.29657,"rural",198,36.71,"127",15.6991822222222,0.427654105753806,"64",3.33111752735897,639,186.5,0.134172373079884,1.9492735247044,128,2021
"228","187321143",2021-05-09,"rr","Cattle Farm","Female",-2.29657,"rural",198,36.71,"127",15.6991822222222,0.427654105753806,"64",4.2732210035644,627.75,190.5,0.118393346951113,1.9492735247044,128,2021
"229","187321143",2021-05-09,"th","Cattle Farm","Female",-2.29657,"rural",198,36.71,"127",15.6991822222222,0.427654105753806,"64",3.0771635100818,622.25,295.5,0.157639967797766,1.9492735247044,128,2021
"230","187321142",2021-05-09,"ba","Cattle Farm","Female",-2.29657,"rural",198,33.3,"125",9.20201244444445,0.276336710043377,"65",3.6234094516791,629.5,230.75,0.159042984487017,-1.46072647529561,128,2021
"231","187321142",2021-05-09,"be","Cattle Farm","Female",-2.29657,"rural",198,33.3,"125",9.20201244444445,0.276336710043377,"65",6.14359049895235,639.4,253.6,0.189220352974742,-1.46072647529561,128,2021
"232","187321142",2021-05-09,"lc","Cattle Farm","Female",-2.29657,"rural",198,33.3,"125",9.20201244444445,0.276336710043377,"65",2.95069128910866,636.5,189.5,0.153563963674672,-1.46072647529561,128,2021
