"","bandno","date","bodreg","site","sex","urb.score","urbanization","mass","tarsus","wing","pvol","pvol.tars","nestid","B2","H1","FWHM","S1U","bodycond","julian","year"
"233","187321142",2021-05-09,"rc","Cattle Farm","Female",-2.29657,"rural",198,33.3,"125",9.20201244444445,0.276336710043377,"65",2.77103317735517,627.625,219.625,0.152704097699365,-1.46072647529561,128,2021
"234","187321142",2021-05-09,"rr","Cattle Farm","Female",-2.29657,"rural",198,33.3,"125",9.20201244444445,0.276336710043377,"65",4.53008631349087,638.8,166.8,0.172351585679386,-1.46072647529561,128,2021
"235","187321142",2021-05-09,"th","Cattle Farm","Female",-2.29657,"rural",198,33.3,"125",9.20201244444445,0.276336710043377,"65",4.24590037446024,640,163.285714285714,0.193067580216065,-1.46072647529561,128,2021
"236","187321141",2021-05-09,"ba","Cattle Farm","Female",-2.29657,"rural",195,34.5,"125",14.7105457777778,0.426392631239936,"68",3.84184255499791,620,325.166666666667,0.157174405250377,-0.243910865206199,128,2021
"237","187321141",2021-05-09,"be","Cattle Farm","Female",-2.29657,"rural",195,34.5,"125",14.7105457777778,0.426392631239936,"68",4.01246629743705,623.142857142857,236.571428571429,0.194275589303503,-0.243910865206199,128,2021
"238","187321141",2021-05-09,"lc","Cattle Farm","Female",-2.29657,"rural",195,34.5,"125",14.7105457777778,0.426392631239936,"68",4.30033758591506,631.25,166,0.188302796947692,-0.243910865206199,128,2021
"239","187321141",2021-05-09,"rc","Cattle Farm","Female",-2.29657,"rural",195,34.5,"125",14.7105457777778,0.426392631239936,"68",4.72963080895542,640.4,197.8,0.205788771510898,-0.243910865206199,128,2021
"240","187321141",2021-05-09,"rr","Cattle Farm","Female",-2.29657,"rural",195,34.5,"125",14.7105457777778,0.426392631239936,"68",4.27034498072035,641.714285714286,159.285714285714,0.166482387405803,-0.243910865206199,128,2021
"241","187321141",2021-05-09,"th","Cattle Farm","Female",-2.29657,"rural",195,34.5,"125",14.7105457777778,0.426392631239936,"68",3.87723069099445,621.666666666667,304,0.141353134826034,-0.243910865206199,128,2021
"242","187321144",2021-05-13,"ba","Big Shanty","Female",2.17321,"urban",195,34.79,"125",9.42052222222222,0.270782472613459,"73",3.67712809414387,628.833333333333,223.333333333333,0.160508322165605,0.0460891347938005,132,2021
"243","187321144",2021-05-13,"be","Big Shanty","Female",2.17321,"urban",195,34.79,"125",9.42052222222222,0.270782472613459,"73",4.56606974271778,638,244.875,0.177758732032971,0.0460891347938005,132,2021
"244","187321144",2021-05-13,"rc","Big Shanty","Female",2.17321,"urban",195,34.79,"125",9.42052222222222,0.270782472613459,"73",2.89841591017893,636.5,191.5,0.0772884261276295,0.0460891347938005,132,2021
"245","187321144",2021-05-13,"rr","Big Shanty","Female",2.17321,"urban",195,34.79,"125",9.42052222222222,0.270782472613459,"73",2.42634328340245,627,204.333333333333,0.0664998363781398,0.0460891347938005,132,2021
"246","187321144",2021-05-13,"th","Big Shanty","Female",2.17321,"urban",195,34.79,"125",9.42052222222222,0.270782472613459,"73",5.51207343135673,579.6,114.8,0.246672648603502,0.0460891347938005,132,2021
"247","187321145",2021-05-13,"ba","Big Shanty","Female",2.17321,"urban",186,33.54,"125",9.663844,0.288128920691711,"75",6.80683174098338,610.6,141.4,0.228579765428946,-1.15346403493799,132,2021
"248","187321145",2021-05-13,"be","Big Shanty","Female",2.17321,"urban",186,33.54,"125",9.663844,0.288128920691711,"75",3.41165374438975,618.5,298.5,0.196228965395459,-1.15346403493799,132,2021
"249","187321145",2021-05-13,"lc","Big Shanty","Female",2.17321,"urban",186,33.54,"125",9.663844,0.288128920691711,"75",5.51652179406624,645.6,140,0.197636483658018,-1.15346403493799,132,2021
"250","187321145",2021-05-13,"rc","Big Shanty","Female",2.17321,"urban",186,33.54,"125",9.663844,0.288128920691711,"75",6.25031818605008,645,62,0.251060100568607,-1.15346403493799,132,2021
"251","187321145",2021-05-13,"rr","Big Shanty","Female",2.17321,"urban",186,33.54,"125",9.663844,0.288128920691711,"75",6.17909566376752,628,223,0.159497916790398,-1.15346403493799,132,2021
"252","187321145",2021-05-13,"th","Big Shanty","Female",2.17321,"urban",186,33.54,"125",9.663844,0.288128920691711,"75",3.49112701730793,631.75,266.5,0.192353353888994,-1.15346403493799,132,2021
"253","187321146",2021-05-21,"ba","Cattle Farm","Male",-2.29657,"rural",192,35.03,"130",7.41883711111111,0.211785244393694,"76",7.5682062142829,588.75,203.25,0.221133099405285,0.302904744883207,140,2021
"254","187321146",2021-05-21,"be","Cattle Farm","Male",-2.29657,"rural",192,35.03,"130",7.41883711111111,0.211785244393694,"76",4.35588805101398,566.2,338.8,0.220371983326145,0.302904744883207,140,2021
"255","187321146",2021-05-21,"lc","Cattle Farm","Male",-2.29657,"rural",192,35.03,"130",7.41883711111111,0.211785244393694,"76",6.69195574720659,609.666666666667,169.333333333333,0.224332868149242,0.302904744883207,140,2021
"256","187321146",2021-05-21,"rc","Cattle Farm","Male",-2.29657,"rural",192,35.03,"130",7.41883711111111,0.211785244393694,"76",3.92701822053559,646.666666666667,210,0.214757405650134,0.302904744883207,140,2021
"257","187321146",2021-05-21,"rr","Cattle Farm","Male",-2.29657,"rural",192,35.03,"130",7.41883711111111,0.211785244393694,"76",2.91092925829219,632.333333333333,179.666666666667,0.0981963146035029,0.302904744883207,140,2021
"258","187321146",2021-05-21,"th","Cattle Farm","Male",-2.29657,"rural",192,35.03,"130",7.41883711111111,0.211785244393694,"76",3.2673412467957,642.2,168,0.234782573470911,0.302904744883207,140,2021
"259","187321061",2021-05-21,"ba","Cattle Farm","Female",-2.29657,"rural",192,36.34,"123",11.9803444444444,0.32967376016633,"76",4.66272993009242,608.714285714286,166.285714285714,0.194439857119823,1.61290474488321,140,2021
"260","187321061",2021-05-21,"be","Cattle Farm","Female",-2.29657,"rural",192,36.34,"123",11.9803444444444,0.32967376016633,"76",4.09520258642539,655.25,157,0.189336990062552,1.61290474488321,140,2021
"261","187321061",2021-05-21,"lc","Cattle Farm","Female",-2.29657,"rural",192,36.34,"123",11.9803444444444,0.32967376016633,"76",4.82896272216609,624.5,193.5,0.203232675668565,1.61290474488321,140,2021
"262","187321061",2021-05-21,"rc","Cattle Farm","Female",-2.29657,"rural",192,36.34,"123",11.9803444444444,0.32967376016633,"76",4.07550681408281,637,265.5,0.207558575899381,1.61290474488321,140,2021
"263","187321061",2021-05-21,"rr","Cattle Farm","Female",-2.29657,"rural",192,36.34,"123",11.9803444444444,0.32967376016633,"76",4.49920883060139,640,208,0.149798683268114,1.61290474488321,140,2021
"264","187321061",2021-05-21,"th","Cattle Farm","Female",-2.29657,"rural",192,36.34,"123",11.9803444444444,0.32967376016633,"76",3.66048109414453,620.625,222.875,0.191948123624455,1.61290474488321,140,2021
"265","187321137",2021-05-26,"ba","Cattle Farm","Female",-2.29657,"rural",190,34.74,"125",28.9430565925926,0.833133465532314,"79",4.50342519832786,599,178,0.169194496613493,0.0241151516094772,145,2021
"266","187321137",2021-05-26,"be","Cattle Farm","Female",-2.29657,"rural",190,34.74,"125",28.9430565925926,0.833133465532314,"79",2.78325401911094,634,219.6,0.147505731658166,0.0241151516094772,145,2021
"267","187321137",2021-05-26,"lc","Cattle Farm","Female",-2.29657,"rural",190,34.74,"125",28.9430565925926,0.833133465532314,"79",4.14084248820741,635.666666666667,161,0.177873641705,0.0241151516094772,145,2021
"268","187321137",2021-05-26,"rc","Cattle Farm","Female",-2.29657,"rural",190,34.74,"125",28.9430565925926,0.833133465532314,"79",4.32913055012055,533.666666666667,279.333333333333,0.223924298511885,0.0241151516094772,145,2021
"269","187321137",2021-05-26,"rr","Cattle Farm","Female",-2.29657,"rural",190,34.74,"125",28.9430565925926,0.833133465532314,"79",3.44571984820185,635,280.333333333333,0.172737665676148,0.0241151516094772,145,2021
"270","187321137",2021-05-26,"th","Cattle Farm","Female",-2.29657,"rural",190,34.74,"125",28.9430565925926,0.833133465532314,"79",2.55580292486747,622,268,0.185957319245213,0.0241151516094772,145,2021
"271","187321054",2021-05-26,"ba","Cattle Farm","Female",-2.29657,"rural",195,35.17,"120",6.80822088888889,0.193580349413958,"80",3.61789605253931,639,241.888888888889,0.139091025570928,0.426089134793803,145,2021
"272","187321054",2021-05-26,"be","Cattle Farm","Female",-2.29657,"rural",195,35.17,"120",6.80822088888889,0.193580349413958,"80",3.32383721078743,629.285714285714,239.428571428571,0.135695509788779,0.426089134793803,145,2021
"273","187321054",2021-05-26,"th","Cattle Farm","Female",-2.29657,"rural",195,35.17,"120",6.80822088888889,0.193580349413958,"80",2.65888281051159,618,327.25,0.181858549912244,0.426089134793803,145,2021
"274","187321136",2021-05-28,"ba","Cattle Farm","Male",-2.29657,"rural",204,35.5,"127",11.2529511111111,0.316984538341158,"80",7.54109645732664,618.833333333333,147.666666666667,0.232444625924068,0.705642304525588,147,2021
"275","187321136",2021-05-28,"be","Cattle Farm","Male",-2.29657,"rural",204,35.5,"127",11.2529511111111,0.316984538341158,"80",5.46553907309716,629.571428571429,341.857142857143,0.208425486613621,0.705642304525588,147,2021
"276","187321136",2021-05-28,"lc","Cattle Farm","Male",-2.29657,"rural",204,35.5,"127",11.2529511111111,0.316984538341158,"80",4.84689387409107,644.2,182.2,0.189472306992103,0.705642304525588,147,2021
"277","187321136",2021-05-28,"rc","Cattle Farm","Male",-2.29657,"rural",204,35.5,"127",11.2529511111111,0.316984538341158,"80",4.99889897631611,646.666666666667,128.5,0.186527453940293,0.705642304525588,147,2021
"278","187321136",2021-05-28,"rr","Cattle Farm","Male",-2.29657,"rural",204,35.5,"127",11.2529511111111,0.316984538341158,"80",4.65378772052036,633.6,190.4,0.157338156342662,0.705642304525588,147,2021
"279","187321136",2021-05-28,"th","Cattle Farm","Male",-2.29657,"rural",204,35.5,"127",11.2529511111111,0.316984538341158,"80",4.90873425258631,624,165.555555555556,0.224880796373929,0.705642304525588,147,2021
"280","187321065",2021-06-01,"ba","Cattle Farm","Male",-2.29657,"rural",188,33.54,"122",13.347664,0.397962552176506,"84",4.48814783490721,619,268.666666666667,0.191309180852138,-1.16467444166426,151,2021
"281","187321065",2021-06-01,"be","Cattle Farm","Male",-2.29657,"rural",188,33.54,"122",13.347664,0.397962552176506,"84",4.57887841945122,611.181818181818,293.727272727273,0.198040069174561,-1.16467444166426,151,2021
"282","187321065",2021-06-01,"th","Cattle Farm","Male",-2.29657,"rural",188,33.54,"122",13.347664,0.397962552176506,"84",5.60604711002961,619.125,178.625,0.231714420232058,-1.16467444166426,151,2021
"283","187321067",2021-06-01,"ba","Cattle Farm","Female",-2.29657,"rural",195,36.56,"124",18.1089854814815,0.495322359996758,"84",5.16350772275824,604.333333333333,172.5,0.185824765803902,1.8160891347938,151,2021
"284","187321067",2021-06-01,"be","Cattle Farm","Female",-2.29657,"rural",195,36.56,"124",18.1089854814815,0.495322359996758,"84",3.9665231198472,641.333333333333,203,0.177365880870899,1.8160891347938,151,2021
"285","187321067",2021-06-01,"lc","Cattle Farm","Female",-2.29657,"rural",195,36.56,"124",18.1089854814815,0.495322359996758,"84",4.15329507172591,633.666666666667,162.333333333333,0.132715511990024,1.8160891347938,151,2021
"286","187321067",2021-06-01,"rr","Cattle Farm","Female",-2.29657,"rural",195,36.56,"124",18.1089854814815,0.495322359996758,"84",3.27670415897181,624.333333333333,260.666666666667,0.133956805856304,1.8160891347938,151,2021
"287","187321067",2021-06-01,"th","Cattle Farm","Female",-2.29657,"rural",195,36.56,"124",18.1089854814815,0.495322359996758,"84",4.0912193554635,640.125,172.75,0.214324342697291,1.8160891347938,151,2021
"288","187321011",2021-06-02,"ba","Cattle Farm","Female",-2.29657,"rural",175,33.45,"119",18.1705968888889,0.543216648397276,"85",3.17591693290034,619.111111111111,192,0.160033946248125,-1.1818067979435,152,2021
"289","187321011",2021-06-02,"be","Cattle Farm","Female",-2.29657,"rural",175,33.45,"119",18.1705968888889,0.543216648397276,"85",6.03310448403869,621,308,0.130669861140313,-1.1818067979435,152,2021
"290","187321011",2021-06-02,"rc","Cattle Farm","Female",-2.29657,"rural",175,33.45,"119",18.1705968888889,0.543216648397276,"85",2.6532287625452,628.666666666667,247.333333333333,0.125148721514883,-1.1818067979435,152,2021
"291","187321011",2021-06-02,"rr","Cattle Farm","Female",-2.29657,"rural",175,33.45,"119",18.1705968888889,0.543216648397276,"85",5.32858515674199,632.5,294.5,0.112998447136669,-1.1818067979435,152,2021
"292","187321011",2021-06-02,"th","Cattle Farm","Female",-2.29657,"rural",175,33.45,"119",18.1705968888889,0.543216648397276,"85",2.72291788777954,600.714285714286,209.285714285714,0.186072984382467,-1.1818067979435,152,2021
"293","187321055",2021-06-02,"ba","Cattle Farm","Female",-2.29657,"rural",188,34.78,"125",9.63233333333333,0.276950354609929,"86",3.85886232637879,634.5,173.75,0.175032618500453,0.0753255583357459,152,2021
"294","187321055",2021-06-02,"be","Cattle Farm","Female",-2.29657,"rural",188,34.78,"125",9.63233333333333,0.276950354609929,"86",2.14690170952742,632.2,231.8,0.118239270388983,0.0753255583357459,152,2021
"295","187321055",2021-06-02,"th","Cattle Farm","Female",-2.29657,"rural",188,34.78,"125",9.63233333333333,0.276950354609929,"86",3.91442288617223,631.111111111111,168.333333333333,0.208955573098296,0.0753255583357459,152,2021
"296","187321155",2021-06-02,"ba","Cattle Farm","Male",-2.29657,"rural",205,37.73,"130",15.9015413333333,0.421456171039844,"86",6.09290669550919,602.5,175,0.210485981246269,2.93003710116245,152,2021
"297","187321155",2021-06-02,"be","Cattle Farm","Male",-2.29657,"rural",205,37.73,"130",15.9015413333333,0.421456171039844,"86",3.81809950605926,630.222222222222,253.666666666667,0.161370959876238,2.93003710116245,152,2021
"298","187321155",2021-06-02,"lc","Cattle Farm","Male",-2.29657,"rural",205,37.73,"130",15.9015413333333,0.421456171039844,"86",6.08501510368712,633,176.333333333333,0.210924772268208,2.93003710116245,152,2021
"299","187321155",2021-06-02,"rc","Cattle Farm","Male",-2.29657,"rural",205,37.73,"130",15.9015413333333,0.421456171039844,"86",5.21466906868464,633.666666666667,207.333333333333,0.204250770910595,2.93003710116245,152,2021
"300","187321155",2021-06-02,"rr","Cattle Farm","Male",-2.29657,"rural",205,37.73,"130",15.9015413333333,0.421456171039844,"86",3.11912895607014,625.333333333333,223.666666666667,0.110603723360006,2.93003710116245,152,2021
"301","187321155",2021-06-02,"th","Cattle Farm","Male",-2.29657,"rural",205,37.73,"130",15.9015413333333,0.421456171039844,"86",2.87753925959391,609,271.833333333333,0.1833121237595,2.93003710116245,152,2021
"302","187321059",2021-06-02,"ba","Cattle Farm","Female",-2.29657,"rural",192,33.62,"126",16.3068,0.485032718619869,"88",3.07450968964116,602,214.111111111111,0.155881513509741,-1.1070952551168,152,2021
"303","187321059",2021-06-02,"be","Cattle Farm","Female",-2.29657,"rural",192,33.62,"126",16.3068,0.485032718619869,"88",2.81899638009261,642.166666666667,234.5,0.142296007642722,-1.1070952551168,152,2021
"304","187321059",2021-06-02,"th","Cattle Farm","Female",-2.29657,"rural",192,33.62,"126",16.3068,0.485032718619869,"88",2.80318499737791,624.142857142857,194.285714285714,0.144174056753186,-1.1070952551168,152,2021
"305","187321161",2021-06-17,"be","Cattle Farm","Male",-2.29657,"rural",207,35.45,"125",9.87070444444444,0.278440181789688,"92",2.9277390710326,601.307692307692,265.384615384615,0.177620734431097,0.638826694436187,167,2021
"306","187321161",2021-06-17,"lc","Cattle Farm","Male",-2.29657,"rural",207,35.45,"125",9.87070444444444,0.278440181789688,"92",6.23852308196233,638,151.333333333333,0.194765264712698,0.638826694436187,167,2021
"307","187321161",2021-06-17,"rc","Cattle Farm","Male",-2.29657,"rural",207,35.45,"125",9.87070444444444,0.278440181789688,"92",4.50934213662124,634.625,171,0.203836984286227,0.638826694436187,167,2021
"308","187321161",2021-06-17,"rr","Cattle Farm","Male",-2.29657,"rural",207,35.45,"125",9.87070444444444,0.278440181789688,"92",4.54105024205422,641.5,193,0.113468953239631,0.638826694436187,167,2021
"309","187321161",2021-06-17,"th","Cattle Farm","Male",-2.29657,"rural",207,35.45,"125",9.87070444444444,0.278440181789688,"92",4.62734361467091,575.333333333333,219.333333333333,0.250213757227757,0.638826694436187,167,2021
"310","187321068",2021-06-16,"ba","Cattle Farm","Female",-2.29657,"rural",177,34.35,"120",10.221616,0.297572518195051,"92",4.80982075481846,606.111111111111,163,0.203151316598295,-0.293017204669771,166,2021
"311","187321068",2021-06-16,"be","Cattle Farm","Female",-2.29657,"rural",177,34.35,"120",10.221616,0.297572518195051,"92",4.62388256466332,625,276.8,0.179756965519229,-0.293017204669771,166,2021
"312","187321068",2021-06-16,"th","Cattle Farm","Female",-2.29657,"rural",177,34.35,"120",10.221616,0.297572518195051,"92",3.13226525526713,628.5,208,0.178416955020459,-0.293017204669771,166,2021
"313","187321166",2022-04-22,"ba","Field Station","Male",2.13746,"urban",209,33.84,"129",11.212656,0.331343262411347,"94",6.5414365232743,632.5,119.5,0.24524583526924,-0.982383712290082,111,2022
"314","187321166",2022-04-22,"be","Field Station","Male",2.13746,"urban",209,33.84,"129",11.212656,0.331343262411347,"94",4.45773031033169,598.666666666667,345.333333333333,0.189092948585614,-0.982383712290082,111,2022
"315","187321166",2022-04-22,"lc","Field Station","Male",2.13746,"urban",209,33.84,"129",11.212656,0.331343262411347,"94",6.30300395430841,634,188,0.19477067641289,-0.982383712290082,111,2022
"316","187321166",2022-04-22,"rc","Field Station","Male",2.13746,"urban",209,33.84,"129",11.212656,0.331343262411347,"94",5.25751617684374,622,186,0.225770431619912,-0.982383712290082,111,2022
"317","187321166",2022-04-22,"rr","Field Station","Male",2.13746,"urban",209,33.84,"129",11.212656,0.331343262411347,"94",3.71097189278571,624.75,273.5,0.18091719408073,-0.982383712290082,111,2022
"318","187321167",2022-04-22,"ba","Field Station","Female",2.13746,"urban",183,32.21,"120",18.8121751111111,0.584047659457036,"94",4.90826288749905,602.285714285714,155,0.201661517338422,-2.46664842484858,111,2022
"319","187321167",2022-04-22,"be","Field Station","Female",2.13746,"urban",183,32.21,"120",18.8121751111111,0.584047659457036,"94",4.12362261283373,619,321,0.163431546105708,-2.46664842484858,111,2022
"320","187321167",2022-04-22,"lc","Field Station","Female",2.13746,"urban",183,32.21,"120",18.8121751111111,0.584047659457036,"94",1.25615632030169,672,207,0.173595115314911,-2.46664842484858,111,2022
"321","187321167",2022-04-22,"rc","Field Station","Female",2.13746,"urban",183,32.21,"120",18.8121751111111,0.584047659457036,"94",3.2443469427136,650,192,0.207386976272525,-2.46664842484858,111,2022
"322","187321167",2022-04-22,"rr","Field Station","Female",2.13746,"urban",183,32.21,"120",18.8121751111111,0.584047659457036,"94",5.40524442930424,640,158.333333333333,0.166758631044119,-2.46664842484858,111,2022
"323","187321167",2022-04-22,"th","Field Station","Female",2.13746,"urban",183,32.21,"120",18.8121751111111,0.584047659457036,"94",4.4894443693313,637,169.333333333333,0.228936398321402,-2.46664842484858,111,2022
"324","187321179",2022-04-28,"ba","Sam Smith","Female",-2.0141,"rural",179,33.56,"122",10.308064,0.307153277711561,"96",4.29169600197863,621.285714285714,207.571428571429,0.156513189035242,-1.09422761139604,117,2022
"325","187321179",2022-04-28,"be","Sam Smith","Female",-2.0141,"rural",179,33.56,"122",10.308064,0.307153277711561,"96",4.04606838508313,614.25,265.25,0.18784469312446,-1.09422761139604,117,2022
"326","187321179",2022-04-28,"lc","Sam Smith","Female",-2.0141,"rural",179,33.56,"122",10.308064,0.307153277711561,"96",6.52210069205985,639.875,187,0.177639291384232,-1.09422761139604,117,2022
"327","187321179",2022-04-28,"rc","Sam Smith","Female",-2.0141,"rural",179,33.56,"122",10.308064,0.307153277711561,"96",6.75047220047097,638.6,179.6,0.23180106591742,-1.09422761139604,117,2022
"328","187321179",2022-04-28,"th","Sam Smith","Female",-2.0141,"rural",179,33.56,"122",10.308064,0.307153277711561,"96",1.84228538055496,586.166666666667,216.5,0.174347327074819,-1.09422761139604,117,2022
"329","187321178",2022-04-28,"ba","Sam Smith","Male",-2.0141,"rural",183,34.92,"126",12.1395304074074,0.347638327818082,"96",6.98197296635646,622.428571428571,197.428571428571,0.235317772309823,0.24335157515142,117,2022
"330","187321178",2022-04-28,"be","Sam Smith","Male",-2.0141,"rural",183,34.92,"126",12.1395304074074,0.347638327818082,"96",3.97492816997761,628,232,0.196759703866252,0.24335157515142,117,2022
"331","187321178",2022-04-28,"rc","Sam Smith","Male",-2.0141,"rural",183,34.92,"126",12.1395304074074,0.347638327818082,"96",4.06544610331461,624.5,187,0.199696924086096,0.24335157515142,117,2022
"332","187321178",2022-04-28,"rr","Sam Smith","Male",-2.0141,"rural",183,34.92,"126",12.1395304074074,0.347638327818082,"96",4.38432878713282,633.5,204.25,0.159701679761664,0.24335157515142,117,2022
"333","187321178",2022-04-28,"th","Sam Smith","Male",-2.0141,"rural",183,34.92,"126",12.1395304074074,0.347638327818082,"96",5.75334202662526,634.777777777778,109,0.253391188216203,0.24335157515142,117,2022
"334","187321174",2022-04-27,"ba","Sam Smith","Male",-2.0141,"rural",203,34.51,"138",11.4358382222222,0.331377520203484,"97",3.88334017934032,602.8,248.6,0.224470514431019,-0.278752492111279,116,2022
"335","187321174",2022-04-27,"be","Sam Smith","Male",-2.0141,"rural",203,34.51,"138",11.4358382222222,0.331377520203484,"97",3.77922304819272,612.25,213.5,0.21437250824106,-0.278752492111279,116,2022
"336","187321174",2022-04-27,"lc","Sam Smith","Male",-2.0141,"rural",203,34.51,"138",11.4358382222222,0.331377520203484,"97",3.99396073795632,625.857142857143,216.285714285714,0.16272976015413,-0.278752492111279,116,2022
"337","187321174",2022-04-27,"rc","Sam Smith","Male",-2.0141,"rural",203,34.51,"138",11.4358382222222,0.331377520203484,"97",4.21534754152964,622.5,197.833333333333,0.194790730243492,-0.278752492111279,116,2022
"338","187321174",2022-04-27,"rr","Sam Smith","Male",-2.0141,"rural",203,34.51,"138",11.4358382222222,0.331377520203484,"97",4.12827905112644,639.8,209.8,0.17317433169755,-0.278752492111279,116,2022
"339","187321174",2022-04-27,"th","Sam Smith","Male",-2.0141,"rural",203,34.51,"138",11.4358382222222,0.331377520203484,"97",3.91417669782162,585.75,136.75,0.234300450001935,-0.278752492111279,116,2022
"340","187321172",2022-04-27,"ba","Sam Smith","Female",-2.0141,"rural",200,33.85,"129",5.98254222222222,0.176736845560479,"98",5.43239803147453,638.75,266.25,0.18466054695541,-0.921936882021871,116,2022
"341","187321172",2022-04-27,"be","Sam Smith","Female",-2.0141,"rural",200,33.85,"129",5.98254222222222,0.176736845560479,"98",4.33709518433539,626.111111111111,264.555555555556,0.153916334326738,-0.921936882021871,116,2022
"342","187321172",2022-04-27,"lc","Sam Smith","Female",-2.0141,"rural",200,33.85,"129",5.98254222222222,0.176736845560479,"98",8.91563413033843,636.666666666667,174,0.205692755881361,-0.921936882021871,116,2022
"343","187321172",2022-04-27,"rc","Sam Smith","Female",-2.0141,"rural",200,33.85,"129",5.98254222222222,0.176736845560479,"98",8.95409635339166,637.6,184.6,0.212202986804777,-0.921936882021871,116,2022
"344","187321172",2022-04-27,"rr","Sam Smith","Female",-2.0141,"rural",200,33.85,"129",5.98254222222222,0.176736845560479,"98",4.02762456218418,629.4,233.4,0.144106453183619,-0.921936882021871,116,2022
"345","187321172",2022-04-27,"th","Sam Smith","Female",-2.0141,"rural",200,33.85,"129",5.98254222222222,0.176736845560479,"98",3.33746465095801,631.333333333333,251.5,0.172121719736759,-0.921936882021871,116,2022
"346","187321171",2022-04-27,"ba","Sam Smith","Male",-2.0141,"rural",200,37.96,"125",8.80980359259259,0.232081232681575,"98",3.2995605413998,586.142857142857,205.142857142857,0.219952672026632,3.18806311797813,116,2022
"347","187321171",2022-04-27,"lc","Sam Smith","Male",-2.0141,"rural",200,37.96,"125",8.80980359259259,0.232081232681575,"98",7.31319025606115,632.5,162,0.204329501275237,3.18806311797813,116,2022
"348","187321171",2022-04-27,"rr","Sam Smith","Male",-2.0141,"rural",200,37.96,"125",8.80980359259259,0.232081232681575,"98",6.25203951530125,640.375,210.5,0.193609483679346,3.18806311797813,116,2022
"349","187321171",2022-04-27,"th","Sam Smith","Male",-2.0141,"rural",200,37.96,"125",8.80980359259259,0.232081232681575,"98",8.05370341850193,619.666666666667,121.333333333333,0.266883565503829,3.18806311797813,116,2022
